,cust,rct_no,ma_fem_dv,ages,zon_hlv
721,M427348485,734,남성,30대,Z02
722,M529991273,734,여성,50대,Z10
723,M405262343,734,여성,40대,Z10
724,M134077515,732,남성,40대,Z12
725,M526244631,732,여성,30대,Z04
726,M149294904,732,남성,40대,Z15
727,M309904853,731,여성,40대,Z11
728,M851176962,731,여성,30대,Z10
729,M717180023,731,여성,40대,Z17
730,M610629507,731,여성,50대,Z10
731,M037392688,731,남성,50대,Z17
732,M120657963,730,여성,40대,Z17
733,M867435781,730,남성,50대,Z01
734,M702044105,730,여성,30대,Z14
735,M152153203,730,남성,40대,Z10
736,M987143377,729,여성,30대,Z10
737,M327989504,729,여성,40대,Z07
738,M166267964,729,여성,40대,Z09
739,M323029767,728,여성,60대,Z16
740,M429589350,728,남성,40대,Z11
741,M214270708,727,남성,30대,Z13
742,M818722826,727,여성,40대,Z10
743,M029758319,727,남성,30대,Z13
744,M738222525,727,여성,50대,Z10
745,M875941154,727,여성,20대,Z14
746,M595837158,727,여성,30대,Z13
747,M748790907,727,여성,50대,Z10
748,M672345872,726,여성,30대,Z11
749,M868548080,725,남성,50대,Z17
750,M059544045,725,여성,30대,Z17
751,M750030052,725,남성,40대,Z06
752,M745956870,725,남성,40대,Z10
753,M356204595,724,남성,40대,Z04
754,M706129687,724,남성,40대,Z17
755,M929107002,724,남성,50대,Z17
756,M627252641,724,여성,50대,Z16
757,M535451527,724,여성,40대,Z09
758,M951687772,724,여성,40대,Z17
759,M297832405,723,여성,30대,Z11
760,M970065700,723,여성,30대,Z10
761,M329110845,723,여성,40대,Z05
762,M166723417,723,여성,40대,Z17
763,M255398079,723,여성,40대,Z06
764,M044885220,723,여성,30대,Z17
765,M514521632,722,여성,40대,Z10
766,M107299453,722,여성,50대,Z12
767,M239282662,721,남성,40대,Z14
768,M248193734,721,여성,60대,Z09
769,M622437562,719,여성,30대,Z05
770,M748448862,719,여성,40대,Z17
771,M084843553,718,여성,60대,Z17
772,M659090100,718,여성,50대,Z11
773,M621566569,718,여성,20대,Z10
774,M071683972,718,여성,30대,Z06
775,M936304897,717,남성,40대,Z17
776,M857325124,717,여성,40대,Z04
777,M255740724,717,여성,40대,Z17
778,M226860636,717,여성,50대,Z13
779,M494552022,715,여성,40대,Z10
780,M742262108,715,여성,50대,Z17
781,M991032619,715,여성,50대,Z17
782,M157009562,715,남성,40대,Z10
783,M435339625,715,여성,60대,Z17
784,M938115116,714,여성,50대,Z10
785,M676322131,714,여성,40대,Z09
786,M481574834,714,여성,40대,Z13
787,M551179116,714,여성,40대,Z08
788,M638034260,711,남성,40대,Z16
789,M188070974,711,남성,50대,Z16
790,M227423887,711,여성,40대,Z16
791,M682600786,711,여성,50대,Z17
792,M696966976,711,여성,30대,Z10
793,M548138466,709,여성,50대,Z17
794,M896235325,709,여성,40대,Z17
795,M551132923,709,여성,40대,Z17
796,M864551392,709,남성,50대,Z17
797,M017248460,708,여성,20대,Z11
798,M807904148,708,여성,30대,Z17
799,M894460288,708,여성,30대,Z17
800,M209950278,708,여성,40대,Z17
801,M128279177,707,여성,50대,Z06
802,M528487912,706,남성,30대,Z10
803,M391166144,706,남성,30대,Z08
804,M714112423,705,남성,30대,Z17
805,M468528392,704,여성,50대,Z17
806,M160908717,704,여성,30대,Z17
807,M934468381,704,남성,40대,Z09
808,M707775545,704,남성,30대,Z11
809,M506535386,703,여성,30대,Z10
810,M989858317,703,여성,30대,Z10
811,M875336772,703,여성,30대,Z16
812,M933766750,702,여성,40대,Z10
813,M706215756,702,남성,50대,Z16
814,M093853678,702,여성,40대,Z01
815,M040736595,701,여성,30대,Z17
816,M775176559,701,남성,50대,Z10
817,M206090811,700,남성,50대,Z16
818,M156717724,699,남성,40대,Z17
819,M624462047,699,여성,60대,Z17
820,M639899498,699,남성,30대,Z10
821,M375567110,698,여성,30대,Z17
822,M854908443,698,여성,40대,Z10
823,M459167520,698,여성,50대,Z17
824,M044425533,698,남성,40대,Z17
825,M860768538,698,여성,30대,Z10
826,M106138847,697,여성,30대,Z10
827,M463838079,697,여성,30대,Z17
828,M540546804,697,남성,40대,Z14
829,M744096934,697,여성,40대,Z01
830,M404293374,696,여성,40대,Z01
831,M454845732,696,남성,40대,Z11
832,M197148461,696,여성,50대,Z16
833,M227955302,696,여성,60대,Z14
834,M309436367,695,여성,40대,Z13
835,M858126924,695,여성,30대,Z17
836,M103158722,695,여성,60대,Z17
837,M917424075,694,남성,30대,Z03
838,M795981455,694,여성,40대,Z13
839,M305864193,693,남성,40대,Z16
840,M106668449,693,여성,50대,Z09
841,M994259937,692,여성,30대,Z17
842,M643432131,692,여성,40대,Z06
843,M315259748,691,여성,30대,Z10
844,M673453307,690,남성,70대,Z10
845,M738421939,690,여성,50대,Z11
846,M278242784,690,여성,60대,Z17
847,M070544564,690,여성,40대,Z17
848,M064396919,689,여성,30대,Z10
849,M338350592,689,여성,40대,Z13
850,M379034993,689,여성,30대,Z08
851,M596502154,689,여성,50대,Z14
852,M223851721,689,남성,30대,Z15
853,M776882324,689,여성,60대,Z17
854,M839598113,688,남성,30대,Z10
855,M424867501,688,여성,40대,Z04
856,M260605025,688,여성,40대,Z06
857,M590776321,687,여성,40대,Z17
858,M020977961,687,여성,30대,Z11
859,M739560865,685,여성,50대,Z17
860,M550537941,685,여성,40대,Z10
861,M623587035,685,여성,60대,Z04
862,M564039371,684,남성,30대,Z01
863,M680023008,684,여성,40대,Z17
864,M452290042,684,남성,30대,Z11
865,M552073499,684,여성,50대,Z10
866,M516580615,684,여성,50대,Z10
867,M603387172,684,여성,40대,Z10
868,M850605890,684,여성,30대,Z06
869,M689117767,683,남성,30대,Z10
870,M872461934,682,남성,40대,Z09
871,M349123093,682,여성,50대,Z11
872,M438087614,682,여성,50대,Z17
873,M093454239,682,여성,30대,Z10
874,M985665705,682,여성,50대,Z17
875,M277089863,681,여성,40대,Z04
876,M828580106,681,여성,50대,Z17
877,M441892603,680,여성,40대,Z10
878,M307664499,680,여성,40대,Z05
879,M723285679,679,남성,30대,Z05
880,M826079821,679,여성,60대,Z10
881,M617479604,679,여성,50대,Z17
882,M712045442,679,여성,40대,Z10
883,M924848883,678,여성,40대,Z10
884,M233682456,676,남성,30대,Z15
885,M984892554,676,남성,30대,Z10
886,M602363355,675,여성,50대,Z07
887,M505175657,675,여성,30대,Z17
888,M314392024,675,여성,40대,Z17
889,M095373508,674,여성,40대,Z16
890,M050571048,674,여성,30대,Z10
891,M042677421,674,남성,50대,Z10
892,M249203339,673,여성,40대,Z10
893,M153728920,673,여성,40대,Z17
894,M557452739,673,여성,30대,Z08
895,M257774431,673,남성,20대,Z10
896,M908759617,673,남성,40대,Z17
897,M087860420,673,여성,60대,Z10
898,M614963818,672,남성,40대,Z17
899,M265592092,671,여성,50대,Z17
900,M768536905,671,여성,40대,Z09
901,M280790594,671,여성,30대,Z10
902,M253984047,670,여성,40대,Z17
903,M326961541,670,여성,50대,Z17
904,M161998287,670,여성,30대,Z10
905,M057335250,670,남성,60대,Z10
906,M122777680,669,여성,50대,Z10
907,M452319665,669,남성,50대,Z05
908,M943473441,669,여성,50대,Z17
909,M341129212,669,여성,40대,Z15
910,M573091381,669,여성,30대,Z04
911,M261186501,668,여성,40대,Z11
912,M975783753,668,여성,40대,Z10
913,M349723026,668,여성,50대,Z17
914,M185201315,667,남성,50대,Z11
915,M803004890,667,여성,40대,Z16
916,M944898746,667,여성,40대,Z11
917,M196039146,665,남성,50대,Z05
918,M354931617,664,남성,30대,Z17
919,M655525572,664,여성,40대,Z17
920,M684724390,664,여성,40대,Z06
921,M286050327,663,여성,40대,Z17
922,M513920871,663,여성,50대,Z10
923,M301756964,663,여성,40대,Z17
924,M072738528,663,여성,50대,Z17
925,M704593810,662,남성,40대,Z05
926,M212005106,662,여성,30대,Z10
927,M565573937,662,남성,40대,Z03
928,M088335570,662,남성,40대,Z10
929,M750188353,661,남성,30대,Z16
930,M800730883,661,여성,30대,Z10
931,M302906485,661,남성,50대,Z10
932,M787992867,660,여성,60대,Z15
933,M741733036,660,남성,30대,Z17
934,M267246074,660,여성,30대,Z10
935,M276622441,660,여성,40대,Z10
936,M159137888,660,여성,30대,Z10
937,M659111137,660,남성,40대,Z05
938,M458188686,660,여성,50대,Z17
939,M989414230,659,여성,30대,Z09
940,M611108689,659,여성,40대,Z08
941,M164191427,659,여성,40대,Z17
942,M955601076,659,여성,40대,Z17
943,M567327066,658,여성,60대,Z04
944,M030918245,658,여성,60대,Z10
945,M918784415,658,여성,30대,Z11
946,M890510477,658,여성,30대,Z16
947,M293892727,658,남성,30대,Z17
948,M523071646,658,여성,50대,Z06
949,M830306927,657,여성,50대,Z04
950,M935431051,657,여성,40대,Z01
951,M843765861,657,남성,30대,Z16
952,M835927727,657,여성,60대,Z03
953,M045454135,656,여성,40대,Z10
954,M658478899,656,여성,50대,Z10
955,M150438520,656,남성,40대,Z06
956,M094565793,656,여성,40대,Z17
957,M596409332,656,여성,50대,Z15
958,M318681530,656,여성,30대,Z08
959,M085985741,656,남성,50대,Z17
960,M237957735,656,여성,40대,Z10
961,M806939229,656,여성,30대,Z06
962,M070016533,655,여성,30대,Z16
963,M475417716,654,여성,40대,Z10
964,M351374691,654,여성,30대,Z17
965,M890280911,654,여성,50대,Z17
966,M811927822,654,여성,40대,Z10
967,M013922952,654,여성,30대,Z11
968,M803358789,654,남성,40대,Z17
969,M544007035,654,여성,50대,Z17
970,M741873877,654,여성,50대,Z16
971,M433195311,653,여성,40대,Z10
972,M821086083,653,여성,30대,Z17
973,M635131678,653,여성,30대,Z08
974,M278517423,653,여성,40대,Z10
975,M571228446,653,남성,50대,Z17
976,M124265345,653,남성,30대,Z13
977,M356536286,652,여성,60대,Z16
978,M844269704,652,남성,20대,Z16
979,M286591910,652,남성,60대,Z17
980,M288061084,652,여성,50대,Z17
981,M275307011,652,여성,40대,Z13
982,M415237139,651,여성,60대,Z11
983,M730733446,651,여성,70대,Z17
984,M704130409,651,여성,30대,Z06
985,M054184138,650,남성,40대,Z16
986,M255416356,650,여성,60대,Z16
987,M386767062,650,여성,40대,Z08
988,M633594748,649,여성,40대,Z10
989,M973316556,649,여성,20대,Z16
990,M409295811,649,남성,60대,Z16
991,M600787387,649,여성,30대,Z11
992,M278406362,649,여성,40대,Z15
993,M034251158,649,남성,40대,Z17
994,M693212044,649,여성,40대,Z11
995,M021121896,648,남성,30대,Z17
996,M274631955,648,여성,40대,Z17
997,M757298931,648,여성,40대,Z17
998,M595800475,648,남성,40대,Z11
999,M991108210,647,여성,40대,Z11
1000,M305651267,647,여성,50대,Z15
1001,M962496711,647,남성,40대,Z04
1002,M199438563,647,남성,40대,Z10
1003,M932439263,647,남성,30대,Z17
1004,M049487914,647,여성,50대,Z10
1005,M910085650,647,여성,40대,Z16
1006,M122787622,647,여성,40대,Z10
1007,M198201553,647,여성,50대,Z10
1008,M426700903,646,여성,50대,Z11
1009,M475699837,646,남성,40대,Z10
1010,M435942060,646,남성,60대,Z06
1011,M023220838,645,여성,40대,Z04
1012,M029668918,645,남성,50대,Z17
1013,M249944939,645,남성,30대,Z05
1014,M852672532,645,남성,40대,Z17
1015,M189126342,644,여성,40대,Z10
1016,M596295361,644,여성,40대,Z16
1017,M463455173,644,남성,40대,Z10
1018,M375297527,644,남성,50대,Z12
1019,M681568756,644,남성,50대,Z17
1020,M072459431,644,남성,50대,Z11
1021,M190648124,644,여성,30대,Z17
1022,M488104803,643,여성,40대,Z10
1023,M737010483,643,남성,40대,Z16
1024,M770295038,643,여성,40대,Z04
1025,M510250069,642,여성,30대,Z17
1026,M740663077,642,여성,30대,Z06
1027,M936043121,642,여성,50대,Z08
1028,M705629628,641,여성,30대,Z16
1029,M216909807,641,남성,40대,Z17
1030,M499290433,641,여성,50대,Z04
1031,M004725109,641,여성,40대,Z17
1032,M651775932,640,남성,40대,Z17
1033,M988147150,639,여성,30대,Z10
1034,M419756513,639,남성,40대,Z10
1035,M256371565,638,여성,60대,Z10
1036,M619595948,637,여성,50대,Z06
1037,M151262989,637,여성,30대,Z10
1038,M708787816,636,남성,60대,Z17
1039,M594198785,636,여성,40대,Z17
1040,M744407507,636,여성,50대,Z10
1041,M278840794,636,여성,50대,Z03
1042,M938301298,636,여성,50대,Z13
1043,M330277227,635,여성,40대,Z15
1044,M743730879,635,여성,50대,Z10
1045,M477877691,635,여성,50대,Z17
1046,M416026009,635,여성,40대,Z17
1047,M930279725,635,여성,40대,Z17
1048,M554185955,635,여성,40대,Z06
1049,M671926788,635,여성,60대,Z17
1050,M055369877,635,여성,40대,Z04
1051,M231343917,634,여성,60대,Z10
1052,M640379760,634,남성,40대,Z12
1053,M131603803,633,여성,40대,Z17
1054,M088601576,633,여성,30대,Z15
1055,M881636222,633,여성,50대,Z06
1056,M906721452,633,여성,30대,Z03
1057,M384854451,632,여성,70대,Z11
1058,M299785055,632,여성,30대,Z11
1059,M760810652,632,여성,40대,Z13
1060,M966439457,632,여성,30대,Z17
1061,M657748232,632,여성,70대,Z17
1062,M878734583,631,여성,40대,Z13
1063,M754934181,631,여성,30대,Z06
1064,M759231738,631,남성,30대,Z17
1065,M092178838,631,여성,70대,Z10
1066,M308211712,630,남성,30대,Z17
1067,M339950075,630,여성,40대,Z04
1068,M671755406,630,여성,40대,Z08
1069,M236433557,630,남성,40대,Z10
1070,M966952019,630,여성,50대,Z01
1071,M079647665,630,여성,40대,Z04
1072,M636710960,629,여성,50대,Z09
1073,M615502219,629,여성,50대,Z10
1074,M163215228,629,여성,40대,Z10
1075,M552623425,628,여성,50대,Z10
1076,M822737110,628,여성,70대,Z17
1077,M836540837,628,남성,40대,Z10
1078,M358977041,627,남성,40대,Z10
1079,M624588650,627,남성,50대,Z16
1080,M035899958,627,여성,40대,Z17
1081,M042638395,627,여성,40대,Z10
1082,M186317701,626,여성,40대,Z17
1083,M758100566,626,여성,40대,Z17
1084,M954161780,626,여성,50대,Z16
1085,M605745150,626,남성,50대,Z09
1086,M779293691,626,여성,50대,Z17
1087,M426123826,626,여성,40대,Z10
1088,M044901114,626,여성,30대,Z12
1089,M047887049,625,여성,40대,Z16
1090,M170759707,625,여성,40대,Z17
1091,M539893665,625,여성,40대,Z16
1092,M016631704,625,여성,40대,Z17
1093,M559120438,624,여성,50대,Z07
1094,M456438156,624,남성,50대,Z10
1095,M933740774,624,남성,40대,Z10
1096,M209043361,624,여성,40대,Z17
1097,M737654050,623,여성,50대,Z17
1098,M577795547,623,여성,40대,Z10
1099,M729033335,623,여성,40대,Z08
1100,M015584897,623,여성,40대,Z08
1101,M273077191,623,여성,50대,Z12
1102,M548392751,623,여성,50대,Z10
1103,M167827748,623,남성,40대,Z17
1104,M598403842,622,여성,40대,Z10
1105,M426029754,622,여성,40대,Z10
1106,M706838789,622,여성,40대,Z03
1107,M780888049,622,여성,50대,Z15
1108,M084176281,622,여성,40대,Z04
1109,M296003536,622,남성,30대,Z17
1110,M630317005,622,남성,40대,Z10
1111,M144317117,622,여성,70대,Z06
1112,M796463666,622,여성,40대,Z05
1113,M612356321,622,여성,40대,Z10
1114,M321155887,622,여성,30대,Z13
1115,M956393574,621,여성,30대,Z17
1116,M024139053,621,남성,40대,Z06
1117,M199918823,621,남성,50대,Z10
1118,M626058920,620,여성,30대,Z10
1119,M096185169,620,여성,40대,Z16
1120,M162708183,620,여성,50대,Z16
1121,M819291965,620,여성,20대,Z04
1122,M130624239,620,여성,40대,Z10
1123,M127381687,619,여성,50대,Z10
1124,M585203575,619,여성,40대,Z17
1125,M832687340,619,여성,40대,Z10
1126,M542460712,618,여성,50대,Z17
1127,M499032032,618,여성,40대,Z17
1128,M086027967,618,남성,50대,Z05
1129,M785327378,618,여성,40대,Z14
1130,M225197414,618,남성,40대,Z10
1131,M442026227,617,남성,50대,Z17
1132,M267806784,617,여성,50대,Z16
1133,M791064483,617,여성,40대,Z14
1134,M913310808,617,여성,60대,Z04
1135,M703306597,617,여성,50대,Z16
1136,M480680440,617,여성,40대,Z10
1137,M175454248,617,남성,50대,Z17
1138,M706328744,617,남성,60대,Z10
1139,M088959603,616,여성,40대,Z17
1140,M047661782,616,여성,40대,Z11
1141,M277407935,616,여성,40대,Z01
1142,M450721145,616,남성,40대,Z10
1143,M836749720,616,남성,30대,Z06
1144,M853548579,616,남성,40대,Z17
1145,M454984764,616,여성,60대,Z10
1146,M472459256,615,여성,50대,Z11
1147,M367232984,615,여성,30대,Z04
1148,M458247633,615,남성,70대,Z17
1149,M746883277,615,남성,40대,Z10
1150,M910299640,615,여성,40대,Z17
1151,M235866823,615,여성,40대,Z10
1152,M015042346,615,여성,50대,Z16
1153,M567113664,614,남성,40대,Z10
1154,M668608850,614,여성,40대,Z17
1155,M174322935,614,여성,40대,Z10
1156,M418753915,614,여성,40대,Z06
1157,M593010408,614,남성,30대,Z10
1158,M917797112,614,남성,30대,Z16
1159,M692394452,613,여성,40대,Z17
1160,M264553539,613,남성,20대,Z04
1161,M886908065,613,남성,30대,Z17
1162,M177082930,613,여성,40대,Z13
1163,M818926701,613,남성,40대,Z17
1164,M346810786,612,여성,40대,Z10
1165,M856343853,612,여성,50대,Z10
1166,M899412100,612,여성,60대,Z10
1167,M681527141,612,여성,30대,Z10
1168,M152920559,611,여성,40대,Z04
1169,M723987066,611,남성,40대,Z08
1170,M154631657,611,여성,30대,Z17
1171,M124406003,610,남성,30대,Z02
1172,M906818681,610,여성,40대,Z11
1173,M972976245,610,여성,40대,Z11
1174,M582115677,610,여성,40대,Z10
1175,M370016491,609,여성,50대,Z04
1176,M894994890,609,여성,40대,Z05
1177,M481531211,609,여성,30대,Z17
1178,M939459373,609,남성,50대,Z17
1179,M064601903,608,여성,40대,Z17
1180,M696111554,608,여성,50대,Z17
1181,M028693648,608,여성,60대,Z16
1182,M632508218,608,여성,40대,Z17
1183,M475671852,608,남성,50대,Z10
1184,M210131528,608,남성,30대,Z17
1185,M827226190,608,남성,30대,Z10
1186,M042338805,607,여성,40대,Z11
1187,M365694158,607,여성,40대,Z16
1188,M818695189,606,남성,40대,Z04
1189,M378610652,606,여성,40대,Z05
1190,M533962219,606,여성,30대,Z01
1191,M964442439,606,여성,50대,Z09
1192,M388593406,605,여성,40대,Z16
1193,M965643333,605,여성,30대,Z17
1194,M892845323,605,여성,40대,Z10
1195,M979096250,605,여성,30대,Z08
1196,M074834718,605,남성,40대,Z05
1197,M899515757,605,여성,50대,Z10
1198,M331053044,604,여성,40대,Z06
1199,M663204524,603,남성,40대,Z17
1200,M347826745,603,여성,50대,Z04
1201,M753654704,603,남성,50대,Z17
1202,M538975514,602,여성,30대,Z05
1203,M086684903,602,여성,40대,Z11
1204,M281995287,602,여성,30대,Z17
1205,M254729235,602,여성,60대,Z10
1206,M072264754,601,여성,60대,Z05
1207,M209902665,601,여성,40대,Z16
1208,M280007623,601,여성,40대,Z08
1209,M432069377,601,여성,40대,Z06
1210,M800283003,601,여성,40대,Z17
1211,M549416027,601,여성,30대,Z10
1212,M853090923,600,남성,70대,Z10
1213,M216146087,600,여성,40대,Z09
1214,M831101299,600,여성,40대,Z04
1215,M239858920,600,여성,40대,Z10
1216,M018340302,600,여성,50대,Z04
1217,M610777646,600,남성,40대,Z05
1218,M462216146,600,여성,50대,Z17
1219,M659649884,600,여성,40대,Z17
1220,M897765105,599,여성,40대,Z11
1221,M203801534,599,여성,40대,Z10
1222,M357324259,599,여성,30대,Z14
1223,M024323210,599,여성,40대,Z13
1224,M407865406,599,여성,40대,Z09
1225,M390573734,599,남성,50대,Z17
1226,M193883297,599,여성,70대,Z17
1227,M003827618,599,남성,40대,Z13
1228,M799979683,598,여성,30대,Z13
1229,M958708732,598,여성,40대,Z10
1230,M641483301,598,여성,40대,Z11
1231,M185111231,597,여성,40대,Z17
1232,M428062111,597,여성,60대,Z17
1233,M294331059,597,남성,50대,Z09
1234,M819808255,597,여성,70대,Z13
1235,M286840223,597,남성,20대,Z04
1236,M608091848,597,여성,40대,Z10
1237,M789045742,597,여성,40대,Z17
1238,M639594961,597,여성,40대,Z10
