,cust,rct_no,ma_fem_dv,ages,zon_hlv
21172,M705670958,770.0,남성,50대,Z10
26616,M886256918,769.0,남성,50대,Z17
22431,M745634800,769.0,남성,30대,Z12
1311,M043459226,769.0,남성,40대,Z17
7005,M234284432,769.0,남성,40대,Z11
6790,M226162273,768.0,여성,30대,Z17
15964,M531764154,768.0,여성,40대,Z17
3901,M129974553,767.0,남성,60대,Z10
18077,M601826114,767.0,여성,50대,Z10
15170,M504511915,767.0,여성,40대,Z08
10836,M358984252,767.0,여성,30대,Z04
16907,M562095147,767.0,남성,40대,Z11
14992,M499015819,767.0,여성,50대,Z08
27991,M933111827,766.0,여성,30대,Z04
18980,M630847642,766.0,여성,50대,Z04
21055,M701866066,765.0,남성,50대,Z17
28451,M948235749,765.0,남성,50대,Z10
22688,M754345978,765.0,여성,40대,Z06
21448,M714080036,765.0,남성,40대,Z17
5106,M169084943,765.0,여성,50대,Z17
2431,M081756873,765.0,여성,40대,Z04
5504,M183912661,764.0,여성,40대,Z09
4075,M136059103,764.0,여성,40대,Z10
20261,M676262214,763.0,남성,30대,Z10
201,M006997862,763.0,여성,30대,Z17
11624,M385981841,763.0,여성,40대,Z16
22570,M750699183,763.0,여성,40대,Z17
8134,M270986563,763.0,남성,50대,Z10
19705,M656774488,763.0,남성,30대,Z04
27224,M906422057,762.0,여성,40대,Z17
12934,M431541306,761.0,여성,40대,Z10
6110,M203223334,761.0,남성,30대,Z13
7297,M243414179,760.0,여성,30대,Z17
26952,M896770606,760.0,여성,40대,Z17
28555,M951694295,760.0,여성,50대,Z10
12004,M399611288,760.0,여성,30대,Z10
24586,M818733447,759.0,여성,50대,Z10
26125,M870275969,758.0,여성,40대,Z17
14675,M488597410,757.0,남성,60대,Z17
19547,M650604429,756.0,여성,40대,Z17
12460,M416030825,755.0,여성,60대,Z10
24671,M821634511,755.0,여성,30대,Z14
24673,M821637158,754.0,남성,40대,Z10
21832,M726403483,754.0,여성,30대,Z17
1923,M064003542,753.0,남성,50대,Z04
12310,M411284896,752.0,여성,30대,Z10
28765,M959272958,752.0,여성,40대,Z17
17132,M569687723,751.0,여성,40대,Z10
4047,M135085225,751.0,여성,50대,Z17
732,M024255025,751.0,남성,40대,Z10
27645,M920917766,751.0,여성,70대,Z17
26818,M892628788,749.0,여성,50대,Z10
28836,M962129834,749.0,남성,40대,Z16
12055,M401442189,749.0,여성,40대,Z08
17189,M571835251,748.0,여성,50대,Z17
13603,M454952486,748.0,여성,50대,Z17
7648,M254971087,747.0,여성,40대,Z10
21292,M709288796,747.0,남성,30대,Z13
20247,M676052725,747.0,여성,30대,Z04
25710,M856746010,747.0,남성,30대,Z17
18570,M617274873,746.0,여성,40대,Z01
13864,M462781801,746.0,남성,50대,Z10
26801,M892380290,746.0,여성,40대,Z16
16234,M540248662,746.0,남성,30대,Z17
8032,M267451945,746.0,여성,40대,Z05
16563,M550739463,745.0,남성,40대,Z14
9705,M322829657,745.0,남성,50대,Z17
13247,M442266555,744.0,여성,40대,Z17
10510,M348021954,744.0,남성,40대,Z17
25450,M847426011,743.0,여성,40대,Z04
11147,M370125750,743.0,여성,40대,Z10
17504,M583281850,743.0,남성,50대,Z14
24178,M804283611,742.0,남성,50대,Z15
15339,M509947378,742.0,남성,40대,Z16
6470,M215397762,742.0,여성,40대,Z10
25241,M840337543,741.0,여성,30대,Z10
4523,M151248807,741.0,여성,30대,Z13
27427,M913172996,741.0,여성,40대,Z17
28047,M934597027,741.0,여성,50대,Z10
8916,M295471442,739.0,여성,50대,Z05
27507,M915295455,739.0,여성,40대,Z10
20668,M689417445,739.0,여성,50대,Z10
1861,M061879808,738.0,여성,40대,Z06
12547,M419249862,738.0,여성,30대,Z16
15356,M510673215,737.0,여성,60대,Z17
16995,M565501016,737.0,여성,30대,Z17
7463,M248529440,737.0,여성,30대,Z17
11800,M392268101,737.0,여성,40대,Z10
13767,M459481119,736.0,여성,50대,Z17
17393,M579227293,736.0,여성,40대,Z10
10350,M343235503,736.0,여성,40대,Z13
2688,M090162367,736.0,남성,70대,Z10
9351,M311551288,736.0,여성,40대,Z11
22996,M764533318,736.0,여성,40대,Z10
3673,M122514440,735.0,남성,40대,Z05
20194,M673993196,735.0,여성,50대,Z17
12814,M427348485,734.0,남성,30대,Z02
12150,M405262343,734.0,여성,40대,Z10
15894,M529991273,734.0,여성,50대,Z10
19121,M635153594,734.0,여성,40대,Z13
14784,M491948641,734.0,여성,30대,Z17
4470,M149294904,732.0,남성,40대,Z15
15792,M526244631,732.0,여성,30대,Z04
4015,M134077515,732.0,남성,40대,Z12
18345,M610629507,731.0,여성,50대,Z10
25556,M851176962,731.0,여성,30대,Z10
1130,M037392688,731.0,남성,50대,Z17
21544,M717180023,731.0,여성,40대,Z17
9303,M309904853,731.0,여성,40대,Z11
3599,M120657963,730.0,여성,40대,Z17
26037,M867435781,730.0,남성,50대,Z01
21060,M702044105,730.0,여성,30대,Z14
4552,M152153203,730.0,남성,40대,Z10
29533,M987143377,729.0,여성,30대,Z10
5007,M166267964,729.0,여성,40대,Z09
9861,M327989504,729.0,여성,40대,Z07
9713,M323029767,728.0,여성,60대,Z16
12867,M429589350,728.0,남성,40대,Z11
26296,M875941154,727.0,여성,20대,Z14
17894,M595837158,727.0,여성,30대,Z13
22203,M738222525,727.0,여성,50대,Z10
22523,M748790907,727.0,여성,50대,Z10
6443,M214270708,727.0,남성,30대,Z13
24585,M818722826,727.0,여성,40대,Z10
906,M029758319,727.0,남성,30대,Z13
20140,M672345872,726.0,여성,30대,Z11
1801,M059544045,725.0,여성,30대,Z17
22439,M745956870,725.0,남성,40대,Z10
26074,M868548080,725.0,남성,50대,Z17
22552,M750030052,725.0,남성,40대,Z06
18870,M627252641,724.0,여성,50대,Z16
10749,M356204595,724.0,남성,40대,Z04
16086,M535451527,724.0,여성,40대,Z09
27865,M929107002,724.0,남성,50대,Z17
28554,M951687772,724.0,여성,40대,Z17
21189,M706129687,724.0,남성,40대,Z17
5029,M166723417,723.0,여성,40대,Z17
7658,M255398079,723.0,여성,40대,Z06
1349,M044885220,723.0,여성,30대,Z17
9891,M329110845,723.0,여성,40대,Z05
29050,M970065700,723.0,여성,30대,Z10
8973,M297832405,723.0,여성,30대,Z11
3180,M107299453,722.0,여성,50대,Z12
15461,M514521632,722.0,여성,40대,Z10
7453,M248193734,721.0,여성,60대,Z09
7153,M239282662,721.0,남성,40대,Z14
22514,M748448862,719.0,여성,40대,Z17
18715,M622437562,719.0,여성,30대,Z05
18692,M621566569,718.0,여성,20대,Z10
19771,M659090100,718.0,여성,50대,Z11
2146,M071683972,718.0,여성,30대,Z06
2525,M084843553,718.0,여성,60대,Z17
25730,M857325124,717.0,여성,40대,Z04
7667,M255740724,717.0,여성,40대,Z17
28101,M936304897,717.0,남성,40대,Z17
6811,M226860636,717.0,여성,50대,Z13
14869,M494552022,715.0,여성,40대,Z10
22341,M742262108,715.0,여성,50대,Z17
13037,M435339625,715.0,여성,60대,Z17
4703,M157009562,715.0,남성,40대,Z10
29660,M991032619,715.0,여성,50대,Z17
20262,M676322131,714.0,여성,40대,Z09
16577,M551179116,714.0,여성,40대,Z08
14459,M481574834,714.0,여성,40대,Z13
28157,M938115116,714.0,여성,50대,Z10
20890,M696966976,711.0,여성,30대,Z10
20455,M682600786,711.0,여성,50대,Z17
6830,M227423887,711.0,여성,40대,Z16
19209,M638034260,711.0,남성,40대,Z16
5641,M188070974,711.0,남성,50대,Z16
26931,M896235325,709.0,여성,40대,Z17
16489,M548138466,709.0,여성,50대,Z17
25952,M864551392,709.0,남성,50대,Z17
16574,M551132923,709.0,여성,40대,Z17
6314,M209950278,708.0,여성,40대,Z17
26875,M894460288,708.0,여성,30대,Z17
506,M017248460,708.0,여성,20대,Z11
24285,M807904148,708.0,여성,30대,Z17
3853,M128279177,707.0,여성,50대,Z06
11772,M391166144,706.0,남성,30대,Z08
15858,M528487912,706.0,남성,30대,Z10
21451,M714112423,705.0,남성,30대,Z17
4835,M160908717,704.0,여성,30대,Z17
14042,M468528392,704.0,여성,50대,Z17
21244,M707775545,704.0,남성,30대,Z11
28040,M934468381,704.0,남성,40대,Z09
15234,M506535386,703.0,여성,30대,Z10
29623,M989858317,703.0,여성,30대,Z10
26271,M875336772,703.0,여성,30대,Z16
21193,M706215756,702.0,남성,50대,Z16
2772,M093853678,702.0,여성,40대,Z01
28013,M933766750,702.0,여성,40대,Z10
23296,M775176559,701.0,남성,50대,Z10
1228,M040736595,701.0,여성,30대,Z17
6192,M206090811,700.0,남성,50대,Z16
4692,M156717724,699.0,남성,40대,Z17
18765,M624462047,699.0,여성,60대,Z17
19251,M639899498,699.0,남성,30대,Z10
1340,M044425533,698.0,남성,40대,Z17
11301,M375567110,698.0,여성,30대,Z17
25837,M860768538,698.0,여성,30대,Z10
13760,M459167520,698.0,여성,50대,Z17
25658,M854908443,698.0,여성,40대,Z10
16247,M540546804,697.0,남성,40대,Z14
22387,M744096934,697.0,여성,40대,Z01
13897,M463838079,697.0,여성,30대,Z17
3149,M106138847,697.0,여성,30대,Z10
5936,M197148461,696.0,여성,50대,Z16
13600,M454845732,696.0,남성,40대,Z11
6841,M227955302,696.0,여성,60대,Z14
12124,M404293374,696.0,여성,40대,Z01
3052,M103158722,695.0,여성,60대,Z17
25753,M858126924,695.0,여성,30대,Z17
9289,M309436367,695.0,여성,40대,Z13
23940,M795981455,694.0,여성,40대,Z13
27561,M917424075,694.0,남성,30대,Z03
3164,M106668449,693.0,여성,50대,Z09
9200,M305864193,693.0,남성,40대,Z16
29759,M994259937,692.0,여성,30대,Z17
19366,M643432131,692.0,여성,40대,Z06
9446,M315259748,691.0,여성,30대,Z10
8342,M278242784,690.0,여성,60대,Z17
20178,M673453307,690.0,남성,70대,Z10
2117,M070544564,690.0,여성,40대,Z17
22207,M738421939,690.0,여성,50대,Z11
6721,M223851721,689.0,남성,30대,Z15
10201,M338350592,689.0,여성,40대,Z13
11426,M379034993,689.0,여성,30대,Z08
23358,M776882324,689.0,여성,60대,Z17
17912,M596502154,689.0,여성,50대,Z14
1939,M064396919,689.0,여성,30대,Z10
7818,M260605025,688.0,여성,40대,Z06
12732,M424867501,688.0,여성,40대,Z04
25212,M839598113,688.0,남성,30대,Z10
17743,M590776321,687.0,여성,40대,Z17
628,M020977961,687.0,여성,30대,Z11
22250,M739560865,685.0,여성,50대,Z17
18745,M623587035,685.0,여성,60대,Z04
16558,M550537941,685.0,여성,40대,Z10
15513,M516580615,684.0,여성,50대,Z10
18128,M603387172,684.0,여성,40대,Z10
25543,M850605890,684.0,여성,30대,Z06
16955,M564039371,684.0,남성,30대,Z01
20371,M680023008,684.0,여성,40대,Z17
13525,M452290042,684.0,남성,30대,Z11
16609,M552073499,684.0,여성,50대,Z10
20658,M689117767,683.0,남성,30대,Z10
10539,M349123093,682.0,여성,50대,Z11
13106,M438087614,682.0,여성,50대,Z17
29497,M985665705,682.0,여성,50대,Z17
2761,M093454239,682.0,여성,30대,Z10
26186,M872461934,682.0,남성,40대,Z09
24871,M828580106,681.0,여성,50대,Z17
8311,M277089863,681.0,여성,40대,Z04
13235,M441892603,680.0,여성,40대,Z10
9241,M307664499,680.0,여성,40대,Z05
24806,M826079821,679.0,여성,60대,Z10
18579,M617479604,679.0,여성,50대,Z17
21731,M723285679,679.0,남성,30대,Z05
21370,M712045442,679.0,여성,40대,Z10
27758,M924848883,678.0,여성,40대,Z10
6986,M233682456,676.0,남성,30대,Z15
29477,M984892554,676.0,남성,30대,Z10
9430,M314392024,675.0,여성,40대,Z17
18097,M602363355,675.0,여성,50대,Z07
15193,M505175657,675.0,여성,30대,Z17
1525,M050571048,674.0,여성,30대,Z10
1289,M042677421,674.0,남성,50대,Z10
2818,M095373508,674.0,여성,40대,Z16
27297,M908759617,673.0,남성,40대,Z17
4605,M153728920,673.0,여성,40대,Z17
2608,M087860420,673.0,여성,60대,Z10
7739,M257774431,673.0,남성,20대,Z10
16767,M557452739,673.0,여성,30대,Z08
7481,M249203339,673.0,여성,40대,Z10
18483,M614963818,672.0,남성,40대,Z17
23108,M768536905,671.0,여성,40대,Z09
8434,M280790594,671.0,여성,30대,Z10
7981,M265592092,671.0,여성,50대,Z17
7619,M253984047,670.0,여성,40대,Z17
4867,M161998287,670.0,여성,30대,Z10
9827,M326961541,670.0,여성,50대,Z17
1731,M057335250,670.0,남성,60대,Z10
13527,M452319665,669.0,남성,50대,Z05
28313,M943473441,669.0,여성,50대,Z17
3679,M122777680,669.0,여성,50대,Z10
10288,M341129212,669.0,여성,40대,Z15
17221,M573091381,669.0,여성,30대,Z04
10563,M349723026,668.0,여성,50대,Z17
29220,M975783753,668.0,여성,40대,Z10
7840,M261186501,668.0,여성,40대,Z11
28355,M944898746,667.0,여성,40대,Z11
5556,M185201315,667.0,남성,50대,Z11
24139,M803004890,667.0,여성,40대,Z16
5901,M196039146,665.0,남성,50대,Z05
20534,M684724390,664.0,여성,40대,Z06
19668,M655525572,664.0,여성,40대,Z17
10707,M354931617,664.0,남성,30대,Z17
9097,M301756964,663.0,여성,40대,Z17
2177,M072738528,663.0,여성,50대,Z17
15447,M513920871,663.0,여성,50대,Z10
8612,M286050327,663.0,여성,40대,Z17
2627,M088335570,662.0,남성,40대,Z10
6380,M212005106,662.0,여성,30대,Z10
21139,M704593810,662.0,남성,40대,Z05
17000,M565573937,662.0,남성,40대,Z03
22560,M750188353,661.0,남성,30대,Z16
9128,M302906485,661.0,남성,50대,Z10
24071,M800730883,661.0,여성,30대,Z10
8294,M276622441,660.0,여성,40대,Z10
23694,M787992867,660.0,여성,60대,Z15
22315,M741733036,660.0,남성,30대,Z17
8029,M267246074,660.0,여성,30대,Z10
4771,M159137888,660.0,여성,30대,Z10
13720,M458188686,660.0,여성,50대,Z17
19773,M659111137,660.0,남성,40대,Z05
28666,M955601076,659.0,여성,40대,Z17
29612,M989414230,659.0,여성,30대,Z09
4946,M164191427,659.0,여성,40대,Z17
18358,M611108689,659.0,여성,40대,Z08
15690,M523071646,658.0,여성,50대,Z06
26735,M890510477,658.0,여성,30대,Z16
935,M030918245,658.0,여성,60대,Z10
17061,M567327066,658.0,여성,60대,Z04
27591,M918784415,658.0,여성,30대,Z11
8875,M293892727,658.0,남성,30대,Z17
24926,M830306927,657.0,여성,50대,Z04
25357,M843765861,657.0,남성,30대,Z16
25096,M835927727,657.0,여성,60대,Z03
28080,M935431051,657.0,여성,40대,Z01
19752,M658478899,656.0,여성,50대,Z10
24256,M806939229,656.0,여성,30대,Z06
1362,M045454135,656.0,여성,40대,Z10
7108,M237957735,656.0,여성,40대,Z10
2554,M085985741,656.0,남성,50대,Z17
9554,M318681530,656.0,여성,30대,Z08
17908,M596409332,656.0,여성,50대,Z15
2795,M094565793,656.0,여성,40대,Z17
4501,M150438520,656.0,남성,40대,Z06
2099,M070016533,655.0,여성,30대,Z16
14248,M475417716,654.0,여성,40대,Z10
16363,M544007035,654.0,여성,50대,Z17
24389,M811927822,654.0,여성,40대,Z10
24151,M803358789,654.0,남성,40대,Z17
22323,M741873877,654.0,여성,50대,Z16
10606,M351374691,654.0,여성,30대,Z17
26730,M890280911,654.0,여성,50대,Z17
393,M013922952,654.0,여성,30대,Z11
3726,M124265345,653.0,남성,30대,Z13
19120,M635131678,653.0,여성,30대,Z08
24654,M821086083,653.0,여성,30대,Z17
17168,M571228446,653.0,남성,50대,Z17
8351,M278517423,653.0,여성,40대,Z10
12976,M433195311,653.0,여성,40대,Z10
25368,M844269704,652.0,남성,20대,Z16
8253,M275307011,652.0,여성,40대,Z13
8674,M288061084,652.0,여성,50대,Z17
8626,M286591910,652.0,남성,60대,Z17
10762,M356536286,652.0,여성,60대,Z16
21958,M730733446,651.0,여성,70대,Z17
12435,M415237139,651.0,여성,60대,Z11
21123,M704130409,651.0,여성,30대,Z06
1631,M054184138,650.0,남성,40대,Z16
11649,M386767062,650.0,여성,40대,Z08
7659,M255416356,650.0,여성,60대,Z16
29142,M973316556,649.0,여성,20대,Z16
1034,M034251158,649.0,남성,40대,Z17
18054,M600787387,649.0,여성,30대,Z11
20775,M693212044,649.0,여성,40대,Z11
8347,M278406362,649.0,여성,40대,Z15
19071,M633594748,649.0,여성,40대,Z10
12256,M409295811,649.0,남성,60대,Z16
8229,M274631955,648.0,여성,40대,Z17
22794,M757298931,648.0,여성,40대,Z17
633,M021121896,648.0,남성,30대,Z17
17893,M595800475,648.0,남성,40대,Z11
3680,M122787622,647.0,여성,40대,Z10
9195,M305651267,647.0,여성,50대,Z15
6000,M199438563,647.0,남성,40대,Z10
29664,M991108210,647.0,여성,40대,Z11
5971,M198201553,647.0,여성,50대,Z10
27972,M932439263,647.0,남성,30대,Z17
27335,M910085650,647.0,여성,40대,Z16
28850,M962496711,647.0,남성,40대,Z04
1490,M049487914,647.0,여성,50대,Z10
14261,M475699837,646.0,남성,40대,Z10
13049,M435942060,646.0,남성,60대,Z06
12799,M426700903,646.0,여성,50대,Z11
701,M023220838,645.0,여성,40대,Z04
7501,M249944939,645.0,남성,30대,Z05
903,M029668918,645.0,남성,50대,Z17
25588,M852672532,645.0,남성,40대,Z17
20423,M681568756,644.0,남성,50대,Z17
11292,M375297527,644.0,남성,50대,Z12
5676,M189126342,644.0,여성,40대,Z10
2169,M072459431,644.0,남성,50대,Z11
13886,M463455173,644.0,남성,40대,Z10
5733,M190648124,644.0,여성,30대,Z17
17903,M596295361,644.0,여성,40대,Z16
14659,M488104803,643.0,여성,40대,Z10
23162,M770295038,643.0,여성,40대,Z04
22156,M737010483,643.0,남성,40대,Z16
22286,M740663077,642.0,여성,30대,Z06
15348,M510250069,642.0,여성,30대,Z17
28092,M936043121,642.0,여성,50대,Z08
121,M004725109,641.0,여성,40대,Z17
6521,M216909807,641.0,남성,40대,Z17
15009,M499290433,641.0,여성,50대,Z04
21171,M705629628,641.0,여성,30대,Z16
19581,M651775932,640.0,남성,40대,Z17
12569,M419756513,639.0,남성,40대,Z10
29567,M988147150,639.0,여성,30대,Z10
7694,M256371565,638.0,여성,60대,Z10
4525,M151262989,637.0,여성,30대,Z10
18642,M619595948,637.0,여성,50대,Z06
21276,M708787816,636.0,남성,60대,Z17
28164,M938301298,636.0,여성,50대,Z13
8361,M278840794,636.0,여성,50대,Z03
22398,M744407507,636.0,여성,50대,Z10
17846,M594198785,636.0,여성,40대,Z17
1661,M055369877,635.0,여성,40대,Z04
27899,M930279725,635.0,여성,40대,Z17
22377,M743730879,635.0,여성,50대,Z10
9931,M330277227,635.0,여성,40대,Z15
12459,M416026009,635.0,여성,40대,Z17
20126,M671926788,635.0,여성,60대,Z17
16681,M554185955,635.0,여성,40대,Z06
14333,M477877691,635.0,여성,50대,Z17
19264,M640379760,634.0,남성,40대,Z12
6928,M231343917,634.0,여성,60대,Z10
26479,M881636222,633.0,여성,50대,Z06
2638,M088601576,633.0,여성,30대,Z15
27236,M906721452,633.0,여성,30대,Z03
3943,M131603803,633.0,여성,40대,Z17
28964,M966439457,632.0,여성,30대,Z17
11593,M384854451,632.0,여성,70대,Z11
22889,M760810652,632.0,여성,40대,Z13
19734,M657748232,632.0,여성,70대,Z17
9027,M299785055,632.0,여성,30대,Z11
22713,M754934181,631.0,여성,30대,Z06
2730,M092178838,631.0,여성,70대,Z10
26395,M878734583,631.0,여성,40대,Z13
22847,M759231738,631.0,남성,30대,Z17
7064,M236433557,630.0,남성,40대,Z10
2377,M079647665,630.0,여성,40대,Z04
10250,M339950075,630.0,여성,40대,Z04
9256,M308211712,630.0,남성,30대,Z17
20120,M671755406,630.0,여성,40대,Z08
28974,M966952019,630.0,여성,50대,Z01
19170,M636710960,629.0,여성,50대,Z09
18507,M615502219,629.0,여성,50대,Z10
4912,M163215228,629.0,여성,40대,Z10
24703,M822737110,628.0,여성,70대,Z17
25112,M836540837,628.0,남성,40대,Z10
16627,M552623425,628.0,여성,50대,Z10
10835,M358977041,627.0,남성,40대,Z10
1086,M035899958,627.0,여성,40대,Z17
18770,M624588650,627.0,남성,50대,Z16
1286,M042638395,627.0,여성,40대,Z10
23430,M779293691,626.0,여성,50대,Z17
28624,M954161780,626.0,여성,50대,Z16
1351,M044901114,626.0,여성,30대,Z12
18200,M605745150,626.0,남성,50대,Z09
22815,M758100566,626.0,여성,40대,Z17
12779,M426123826,626.0,여성,40대,Z10
5587,M186317701,626.0,여성,40대,Z17
5156,M170759707,625.0,여성,40대,Z17
16222,M539893665,625.0,여성,40대,Z16
483,M016631704,625.0,여성,40대,Z17
1440,M047887049,625.0,여성,40대,Z16
13654,M456438156,624.0,남성,50대,Z10
16822,M559120438,624.0,여성,50대,Z07
28011,M933740774,624.0,남성,40대,Z10
6283,M209043361,624.0,여성,40대,Z17
17352,M577795547,623.0,여성,40대,Z10
16493,M548392751,623.0,여성,50대,Z10
21900,M729033335,623.0,여성,40대,Z08
8188,M273077191,623.0,여성,50대,Z12
5068,M167827748,623.0,남성,40대,Z17
22187,M737654050,623.0,여성,50대,Z17
451,M015584897,623.0,여성,40대,Z08
21210,M706838789,622.0,여성,40대,Z03
17968,M598403842,622.0,여성,40대,Z10
18396,M612356321,622.0,여성,40대,Z10
8933,M296003536,622.0,남성,30대,Z17
9636,M321155887,622.0,여성,30대,Z13
12776,M426029754,622.0,여성,40대,Z10
2507,M084176281,622.0,여성,40대,Z04
18964,M630317005,622.0,남성,40대,Z10
4315,M144317117,622.0,여성,70대,Z06
23956,M796463666,622.0,여성,40대,Z05
23469,M780888049,622.0,여성,50대,Z15
28680,M956393574,621.0,여성,30대,Z17
6013,M199918823,621.0,남성,50대,Z10
728,M024139053,621.0,남성,40대,Z06
2845,M096185169,620.0,여성,40대,Z16
3920,M130624239,620.0,여성,40대,Z10
18826,M626058920,620.0,여성,30대,Z10
4894,M162708183,620.0,여성,50대,Z16
24602,M819291965,620.0,여성,20대,Z04
25007,M832687340,619.0,여성,40대,Z10
3830,M127381687,619.0,여성,50대,Z10
17562,M585203575,619.0,여성,40대,Z17
23611,M785327378,618.0,여성,40대,Z14
2557,M086027967,618.0,남성,50대,Z05
6760,M225197414,618.0,남성,40대,Z10
